Stage,Time
wake,2018-05-03 05:05:00
light,2018-05-03 05:17:00
deep,2018-05-03 06:34:00
light,2018-05-03 06:41:00
deep,2018-05-03 07:17:30
light,2018-05-03 07:22:00
rem,2018-05-03 07:33:00
