Stage,Time
wake,2018-06-01 22:02:30
light,2018-06-01 22:03:00
deep,2018-06-01 23:06:00
light,2018-06-01 23:22:00
deep,2018-06-02 00:33:30
light,2018-06-02 00:38:00
deep,2018-06-02 00:48:30
rem,2018-06-02 01:09:30
light,2018-06-02 01:40:30
wake,2018-06-02 02:29:00
light,2018-06-02 02:35:00
rem,2018-06-02 02:58:30
wake,2018-06-02 03:03:00
light,2018-06-02 03:11:30
deep,2018-06-02 03:29:00
light,2018-06-02 03:40:30
rem,2018-06-02 04:17:30
light,2018-06-02 05:02:00
wake,2018-06-02 05:33:00
