Stage,Time
light,2018-05-02 00:58:00
deep,2018-05-02 02:20:30
light,2018-05-02 02:59:00
rem,2018-05-02 03:32:30
light,2018-05-02 03:48:30
wake,2018-05-02 04:15:00
light,2018-05-02 04:19:00
rem,2018-05-02 04:50:30
light,2018-05-02 05:12:30
wake,2018-05-02 06:12:30
