Stage,Time
restless,2018-05-02 21:33:00
awake,2018-05-02 21:37:00
restless,2018-05-02 21:38:00
asleep,2018-05-02 21:41:00
restless,2018-05-02 21:57:00
asleep,2018-05-02 21:58:00
restless,2018-05-02 21:59:00
asleep,2018-05-02 22:00:00
restless,2018-05-03 00:13:00
asleep,2018-05-03 00:15:00
restless,2018-05-03 00:18:00
asleep,2018-05-03 00:19:00
restless,2018-05-03 02:10:00
awake,2018-05-03 02:14:00
restless,2018-05-03 02:18:00
awake,2018-05-03 02:19:00
restless,2018-05-03 02:25:00
