Time,Heart Rate
00:00:09,52
00:00:14,50
00:00:29,51
00:00:34,52
00:00:49,52
00:00:54,51
00:01:09,52
00:01:14,50
00:01:24,50
00:01:29,52
00:01:34,51
00:01:39,50
00:01:44,49
00:01:49,48
00:01:59,49
00:02:04,50
00:02:09,52
00:02:19,50
00:02:29,51
00:02:39,52
00:02:49,51
00:02:54,52
00:02:59,51
00:03:04,51
00:03:19,51
00:03:24,49
00:03:29,48
00:03:34,50
00:03:39,49
00:03:44,48
00:03:54,49
00:04:04,50
00:04:09,52
00:04:14,51
00:04:29,52
00:04:34,53
00:04:44,52
00:04:49,53
00:04:54,52
00:04:59,50
00:05:04,51
00:05:14,54
00:05:19,64
00:05:24,61
00:05:29,55
00:05:34,53
00:05:39,51
00:05:44,50
00:05:49,48
00:05:54,47
00:06:04,48
00:06:09,49
00:06:14,50
00:06:19,52
00:06:24,54
00:06:34,53
00:06:44,54
00:06:49,55
00:06:54,56
00:06:59,57
00:07:04,54
00:07:09,51
00:07:14,52
00:07:19,53
00:07:24,54
00:07:29,53
00:07:44,53
00:07:59,52
00:08:04,49
00:08:09,51
00:08:14,52
00:08:19,54
00:08:29,55
00:08:34,54
00:08:39,53
00:08:44,54
00:08:49,55
00:09:04,55
00:09:19,55
00:09:24,51
00:09:34,52
00:09:39,53
00:09:44,54
00:09:59,54
00:10:05,53
00:10:10,50
00:10:15,51
00:10:20,52
00:10:25,53
00:10:30,55
00:10:40,53
00:10:45,55
00:11:00,55
00:11:05,56
00:11:10,54
00:11:15,53
00:11:20,52
00:11:25,51
00:11:30,52
00:11:35,53
00:11:40,52
00:11:45,51
00:11:50,52
00:11:55,53
00:12:00,54
00:12:15,54
00:12:20,55
00:12:25,52
00:12:40,54
00:12:45,53
00:12:55,55
00:13:00,58
00:13:05,54
00:13:10,51
00:13:15,52
00:13:20,51
00:13:25,50
00:13:30,51
00:13:35,52
00:13:40,53
00:13:50,54
00:13:55,55
00:14:00,53
00:14:05,51
00:14:15,53
00:14:30,53
00:14:45,53
00:14:50,56
00:14:55,57
00:15:05,54
00:15:20,54
00:15:35,55
00:15:40,52
00:15:45,51
00:15:50,53
00:15:55,54
00:16:10,52
00:16:15,50
00:16:20,51
00:16:30,53
00:16:45,54
00:16:55,52
00:17:10,52
00:17:15,53
00:17:20,55
00:17:30,56
00:17:35,54
00:17:40,50
00:17:50,51
00:17:55,54
00:18:00,57
00:18:15,57
00:18:20,57
00:18:25,54
00:18:30,51
00:18:35,52
00:18:40,54
00:18:45,55
00:18:50,56
00:18:55,55
00:19:00,54
00:19:05,53
00:19:15,52
00:19:20,53
00:19:35,53
00:19:40,53
00:19:45,54
00:19:50,55
00:19:55,56
00:20:10,56
00:20:15,58
00:20:20,56
00:20:25,55
00:20:40,56
00:20:45,57
00:20:50,59
00:20:55,60
00:21:00,58
00:21:05,53
00:21:10,55
00:21:15,57
00:21:30,58
00:21:40,59
00:21:45,60
00:21:55,59
00:22:05,60
00:22:10,63
00:22:15,66
00:22:25,65
00:22:30,64
00:22:35,61
00:22:40,59
00:22:45,56
00:22:50,57
00:22:55,58
00:23:00,59
00:23:15,59
00:23:25,60
00:23:30,61
00:23:35,62
00:23:40,58
00:23:45,57
00:23:55,58
00:24:00,59
00:24:05,62
00:24:10,63
00:24:20,62
00:24:30,61
00:24:35,60
00:24:40,59
00:24:45,58
00:24:55,61
00:25:00,63
00:25:05,62
00:25:15,63
00:25:20,64
00:25:25,63
00:25:30,61
00:25:40,60
00:25:45,61
00:25:50,62
00:25:55,64
00:26:00,63
00:26:05,61
00:26:15,63
00:26:20,64
00:26:25,65
00:26:30,63
00:26:35,60
00:26:40,59
00:26:55,59
00:27:00,61
00:27:05,63
00:27:10,62
00:27:15,61
00:27:20,62
00:27:25,64
00:27:30,66
00:27:40,65
00:27:45,64
00:27:50,61
00:27:55,61
00:28:00,60
00:28:05,62
00:28:10,63
00:28:17,63
00:28:22,62
00:28:32,63
00:28:42,64
00:28:52,63
00:28:57,65
00:29:12,67
00:29:27,68
00:29:42,69
00:29:47,70
00:29:52,69
00:29:57,70
00:30:02,69
00:30:12,71
00:30:17,70
00:30:22,71
00:30:37,69
00:30:42,68
00:30:47,66
00:30:52,65
00:30:57,64
00:31:02,63
00:31:07,61
00:31:17,64
00:31:22,65
00:31:27,68
00:31:37,67
00:31:42,67
00:31:47,66
00:32:02,67
00:32:07,68
00:32:12,69
00:32:17,68
00:32:22,66
00:32:37,64
00:32:42,63
00:32:47,64
00:33:02,63
00:33:07,62
00:33:12,61
00:33:22,62
00:33:27,63
00:33:42,62
00:33:57,64
00:34:02,66
00:34:07,63
00:34:12,64
00:34:17,62
00:34:22,61
00:34:27,62
00:34:37,64
00:34:42,65
00:34:47,66
00:34:52,67
00:34:57,68
00:35:07,69
00:35:12,63
00:35:17,59
00:35:27,60
00:35:32,61
00:35:37,62
00:35:52,63
00:36:07,64
00:36:12,65
00:36:27,66
00:36:32,63
00:36:37,64
00:36:47,65
00:36:52,68
00:36:57,70
00:37:02,68
00:37:17,68
00:37:22,71
00:37:27,70
00:37:32,69
00:37:37,68
00:37:42,67
00:37:47,68
00:37:52,67
00:37:57,69
00:38:02,70
00:38:07,68
00:38:22,71
00:38:27,71
00:38:32,68
00:38:37,65
00:38:47,66
00:38:52,67
00:39:02,68
00:39:07,67
00:39:17,70
00:39:22,70
00:39:27,71
00:39:32,72
00:39:37,73
00:39:42,72
00:39:47,71
00:39:52,69
00:39:57,68
00:40:12,68
00:40:17,69
00:40:32,68
00:40:37,67
00:40:47,66
00:40:57,67
00:41:02,68
00:41:07,69
00:41:12,70
00:41:17,70
00:41:22,71
00:41:27,70
00:41:42,71
00:41:52,72
00:41:57,71
00:42:02,69
00:42:07,68
00:42:12,67
00:42:17,66
00:42:22,67
00:42:27,67
00:42:32,68
00:42:42,70
00:42:47,77
00:42:52,76
00:42:57,75
00:43:02,73
00:43:07,65
00:43:12,55
00:43:22,55
00:43:27,52
00:43:32,58
00:43:37,59
00:43:42,57
00:43:47,58
00:43:53,58
00:43:58,59
00:44:03,60
00:44:08,61
00:44:23,62
00:44:28,78
00:44:33,84
00:44:38,78
00:44:43,73
00:44:48,69
00:44:53,60
00:44:58,56
00:45:08,58
00:45:13,59
00:45:18,60
00:45:23,62
00:45:28,62
00:45:33,61
00:45:43,62
00:45:48,61
00:45:53,59
00:46:08,60
00:46:13,59
00:46:23,60
00:46:28,59
00:46:33,61
00:46:38,57
00:46:43,56
00:46:48,58
00:46:53,59
00:46:58,60
00:47:03,59
00:47:08,60
00:47:13,59
00:47:18,60
00:47:23,60
00:47:28,61
00:47:43,60
00:47:53,59
00:47:58,56
00:48:03,57
00:48:18,58
00:48:28,57
00:48:38,56
00:48:48,57
00:48:53,58
00:49:08,58
00:49:18,60
00:49:23,59
00:49:28,56
00:49:33,57
00:49:38,58
00:49:43,59
00:49:48,60
00:49:53,59
00:49:58,58
00:50:13,59
00:50:18,58
00:50:23,57
00:50:28,53
00:50:33,54
00:50:38,57
00:50:48,59
00:50:53,58
00:50:58,60
00:51:03,58
00:51:08,56
00:51:18,57
00:51:23,55
00:51:28,52
00:51:33,53
00:51:38,56
00:51:48,57
00:51:53,59
00:51:58,58
00:52:03,57
00:52:08,55
00:52:13,56
00:52:18,57
00:52:33,56
00:52:43,58
00:52:53,59
00:53:03,57
00:53:08,57
00:53:13,56
00:53:18,55
00:53:23,56
00:53:33,57
00:53:38,56
00:53:43,52
00:53:48,53
00:53:53,54
00:53:58,55
00:54:03,57
00:54:18,57
00:54:23,58
00:54:28,59
00:54:33,58
00:54:38,56
00:54:43,57
00:54:48,59
00:54:53,61
00:54:58,59
00:55:03,56
00:55:08,55
00:55:13,57
00:55:23,58
00:55:28,67
00:55:33,67
00:55:38,64
00:55:43,57
00:55:48,54
00:55:53,50
00:55:58,50
00:56:08,52
00:56:13,53
00:56:23,53
00:56:28,54
00:56:33,55
00:56:43,56
00:56:48,57
00:56:53,58
00:57:08,56
00:57:13,57
00:57:18,58
00:57:28,56
00:57:33,51
00:57:43,53
00:57:53,53
00:57:58,54
00:58:08,55
00:58:13,54
00:58:28,54
00:58:33,55
00:58:38,56
00:58:43,57
00:58:58,54
00:59:03,55
00:59:08,54
00:59:13,53
00:59:18,54
00:59:28,55
00:59:38,63
00:59:43,82
00:59:48,82
00:59:53,80
00:59:58,78
01:00:03,76
01:00:08,73
01:00:13,61
01:00:18,59
01:00:23,56
01:00:28,55
01:00:33,53
01:00:39,54
01:00:44,56
01:00:49,54
01:01:04,54
01:01:09,55
01:01:19,56
01:01:29,56
01:01:34,54
01:01:49,54
01:01:59,56
01:02:04,55
01:02:09,53
01:02:14,55
01:02:24,54
01:02:29,55
01:02:34,56
01:02:39,55
01:02:44,54
01:02:49,52
01:02:59,53
01:03:04,54
01:03:14,52
01:03:19,51
01:03:24,53
01:03:29,54
01:03:34,53
01:03:44,54
01:03:50,54
01:04:00,53
01:04:15,52
01:04:20,51
01:04:25,52
01:04:30,53
01:04:35,54
01:04:45,55
01:04:55,54
01:05:05,53
01:05:10,52
01:05:15,53
01:05:20,54
01:05:35,54
01:05:40,55
01:05:45,54
01:05:50,53
01:06:05,55
01:06:10,54
01:06:15,56
01:06:25,55
01:06:30,52
01:06:35,53
01:06:40,54
01:06:55,54
01:07:00,53
01:07:10,54
01:07:15,54
01:07:30,54
01:07:45,52
01:07:55,54
01:08:00,55
01:08:05,54
01:08:10,53
01:08:15,54
01:08:20,55
01:08:30,54
01:08:35,53
01:08:50,54
01:08:55,53
01:09:05,53
01:09:10,52
01:09:15,50
01:09:20,51
01:09:25,52
01:09:30,53
01:09:35,54
01:09:40,53
01:09:45,52
01:10:00,53
01:10:15,52
01:10:20,49
01:10:30,51
01:10:35,52
01:10:40,52
01:10:45,53
01:10:50,54
01:10:55,53
01:11:00,52
01:11:05,53
01:11:10,55
01:11:15,54
01:11:20,53
01:11:25,54
01:11:30,55
01:11:35,54
01:11:40,53
01:11:55,53
01:12:00,54
01:12:10,53
01:12:25,53
01:12:35,52
01:12:45,53
01:12:55,54
01:13:00,53
01:13:05,53
01:13:15,52
01:13:20,49
01:13:25,50
01:13:30,51
01:13:35,53
01:13:40,54
01:13:45,55
01:13:55,54
01:14:00,53
01:14:05,54
01:14:10,53
01:14:15,52
01:14:20,51
01:14:25,52
01:14:30,53
01:14:35,54
01:14:50,52
01:15:00,51
01:15:05,50
01:15:10,50
01:15:15,51
01:15:20,52
01:15:25,53
01:15:40,53
01:15:50,54
01:15:55,53
01:16:00,54
01:16:05,53
01:16:10,52
01:16:25,52
01:16:40,51
01:16:45,53
01:16:50,52
01:16:55,53
01:17:00,53
01:17:15,53
01:17:25,50
01:17:30,49
