Time,Heart Rate
00:00:04,49
00:00:19,49
00:00:24,50
00:00:29,51
00:00:34,50
00:00:39,49
00:00:54,49
00:01:04,50
00:01:09,51
00:01:14,52
00:01:19,51
00:01:24,50
00:01:29,49
00:01:44,49
00:01:54,48
00:01:59,48
00:02:04,47
00:02:14,48
00:02:19,50
00:02:24,52
00:02:29,51
00:02:34,49
00:02:39,50
00:02:49,49
00:02:59,51
00:03:14,51
00:03:19,51
00:03:29,52
00:03:39,51
00:03:44,49
00:03:49,48
00:03:59,49
00:04:04,50
00:04:09,51
00:04:14,50
00:04:19,49
00:04:24,48
00:04:29,49
00:04:34,51
00:04:39,50
00:04:49,51
00:04:54,50
00:04:59,51
00:05:09,52
00:05:19,53
00:05:29,51
00:05:39,52
00:05:49,53
00:05:54,54
00:05:59,52
00:06:04,49
00:06:14,50
00:06:19,51
00:06:24,51
00:06:29,52
00:06:34,55
00:06:39,57
00:06:44,56
00:06:49,53
00:06:54,49
00:07:04,50
00:07:09,51
00:07:14,53
00:07:19,54
00:07:24,52
00:07:29,53
00:07:34,52
00:07:39,53
00:07:44,55
00:07:49,52
00:07:54,50
00:07:59,49
00:08:04,50
00:08:09,50
00:08:14,51
00:08:29,56
00:08:34,57
00:08:39,52
00:08:44,50
00:08:49,49
00:08:54,48
00:09:09,47
00:09:24,47
00:09:39,48
00:09:49,49
00:09:54,48
00:10:04,47
00:10:19,48
00:10:34,48
00:10:49,48
00:10:59,49
00:11:09,50
00:11:14,48
00:11:29,48
00:11:34,47
00:11:49,47
00:11:59,49
00:12:04,48
00:12:09,49
00:12:19,48
00:12:24,49
00:12:34,48
00:12:44,49
00:12:54,48
00:12:59,47
00:13:14,47
00:13:19,48
00:13:25,48
00:13:40,47
00:13:55,48
00:14:05,49
00:14:15,48
00:14:30,48
00:14:45,49
00:14:55,49
00:15:05,48
00:15:10,46
00:15:25,48
00:15:40,48
00:15:55,48
00:16:10,48
00:16:25,48
00:16:40,49
00:16:45,48
00:17:00,48
00:17:15,49
00:17:20,48
00:17:35,48
00:17:40,47
00:17:50,48
00:17:55,49
00:18:10,47
00:18:25,48
00:18:35,47
00:18:40,47
00:18:50,49
00:19:00,48
00:19:15,49
00:19:30,50
00:19:40,51
00:19:45,50
00:19:50,49
00:20:00,48
00:20:15,47
