Time,Heart Rate
00:00:01,57
00:00:03,58
00:00:04,57
00:00:06,56
00:00:07,55
00:00:08,55
00:00:09,55
00:00:12,55
00:00:15,55
00:00:17,56
00:00:18,57
00:00:19,57
00:00:22,57
00:00:23,54
00:00:24,52
00:00:25,51
00:00:26,51
00:00:29,51
00:00:31,52
00:00:32,54
00:00:34,55
00:00:37,56
00:00:39,57
00:00:42,57
00:00:45,57
00:00:46,57
00:00:49,56
00:00:50,56
00:00:53,56
00:00:56,56
00:00:59,55
00:01:00,55
00:01:03,55
00:01:04,55
00:01:07,55
00:01:09,54
00:01:12,54
00:01:15,54
00:01:18,55
00:01:19,56
00:01:21,57
00:01:22,56
00:01:25,56
00:01:28,57
00:01:31,58
00:01:34,59
00:01:35,58
00:01:38,58
00:01:40,57
00:01:42,56
00:01:43,56
00:01:45,57
00:01:48,57
00:01:50,56
00:01:51,56
00:01:54,56
00:01:57,57
00:02:00,57
00:02:01,57
00:02:02,54
00:02:03,54
00:02:05,55
00:02:08,56
00:02:10,57
00:02:11,58
00:02:13,59
00:02:15,60
00:02:17,61
00:02:19,62
00:02:21,61
00:02:23,60
00:02:24,59
00:02:26,58
00:02:28,57
00:02:30,56
00:02:31,55
00:02:33,54
00:02:36,54
00:02:39,54
00:02:42,54
00:02:44,55
00:02:47,55
00:02:48,56
00:02:51,57
00:02:52,58
00:02:54,56
00:02:56,55
00:02:57,55
00:03:00,55
00:03:02,54
00:03:03,53
00:03:04,52
00:03:06,51
00:03:07,52
00:03:09,53
00:03:12,53
00:03:14,54
00:03:17,54
00:03:20,54
00:03:22,55
00:03:23,57
00:03:24,58
00:03:26,59
00:03:27,60
00:03:28,61
00:03:30,61
00:03:33,61
00:03:36,61
00:03:39,61
00:03:40,60
00:03:41,61
00:03:43,62
00:03:46,62
00:03:49,63
00:03:50,63
00:03:51,64
00:03:53,65
00:03:54,66
00:03:55,66
00:03:58,66
00:04:01,66
00:04:04,66
00:04:07,64
00:04:08,63
00:04:09,61
00:04:10,60
00:04:11,59
00:04:12,59
00:04:13,61
00:04:15,62
00:04:16,63
00:04:19,63
00:04:22,63
00:04:24,64
00:04:26,63
00:04:27,64
00:04:29,65
00:04:32,65
00:04:35,65
00:04:38,65
00:04:40,64
00:04:41,64
00:04:44,64
00:04:47,64
00:04:49,63
00:04:52,63
00:04:53,62
00:04:55,61
00:04:58,60
00:05:01,60
00:05:04,60
00:05:07,60
00:05:10,60
00:05:12,60
00:05:14,60
00:05:15,60
00:05:16,59
00:05:19,59
00:05:22,59
00:05:24,60
00:05:27,60
00:05:28,61
00:05:31,62
00:05:33,63
00:05:34,64
00:05:36,65
00:05:37,65
00:05:38,63
00:05:39,62
00:05:40,61
00:05:43,61
00:05:46,61
00:05:49,61
00:05:52,61
00:05:53,60
00:05:54,60
00:05:57,60
00:06:00,60
00:06:01,55
00:06:03,56
00:06:05,57
00:06:06,58
00:06:07,59
00:06:08,60
00:06:11,60
00:06:14,60
00:06:17,60
00:06:18,61
00:06:21,60
00:06:23,59
00:06:26,59
00:06:29,59
00:06:32,59
00:06:35,59
00:06:36,60
00:06:37,60
00:06:39,61
00:06:42,61
00:06:43,60
00:06:44,61
00:06:47,61
00:06:48,62
00:06:50,63
00:06:53,63
00:06:55,64
00:06:57,63
00:07:00,63
00:07:01,62
00:07:04,61
00:07:07,61
00:07:10,61
00:07:13,61
00:07:16,61
00:07:17,60
00:07:19,59
00:07:21,59
00:07:24,59
00:07:27,59
00:07:30,59
00:07:33,53
00:07:36,53
00:07:39,53
00:07:40,53
00:07:41,54
00:07:42,55
00:07:44,56
00:07:47,56
00:07:50,56
00:07:53,56
00:07:56,56
00:07:57,57
00:08:00,57
00:08:01,57
00:08:04,57
00:08:07,57
00:08:09,58
00:08:12,58
00:08:15,58
00:08:18,58
00:08:19,62
00:08:20,62
00:08:21,63
00:08:24,63
00:08:27,63
00:08:30,63
00:08:33,63
00:08:36,61
00:08:37,60
00:08:40,60
00:08:41,59
00:08:44,59
00:08:47,59
00:08:50,59
00:08:53,59
00:08:56,59
00:08:59,59
00:09:02,59
