Time,Heart Rate
00:00:01,48
00:00:03,47
00:00:04,48
00:00:06,49
00:00:07,50
00:00:08,51
00:00:10,52
00:00:12,53
00:00:15,54
00:00:18,55
00:00:19,55
00:00:21,56
00:00:24,56
00:00:25,57
00:00:28,57
00:00:31,57
00:00:34,57
00:00:37,57
00:00:40,58
00:00:43,58
00:00:46,57
00:00:49,57
00:00:50,56
00:00:53,56
00:00:54,57
00:00:55,57
00:00:58,57
00:00:59,57
00:01:02,57
00:01:05,56
00:01:08,57
00:01:11,57
00:01:14,56
00:01:17,57
00:01:19,56
00:01:21,57
00:01:24,57
00:01:25,57
00:01:27,56
00:01:28,55
00:01:30,54
00:01:31,53
00:01:32,52
00:01:33,51
00:01:35,50
00:01:37,51
00:01:40,51
00:01:43,51
00:01:46,51
00:01:49,51
00:01:52,51
00:01:55,51
00:01:58,52
00:02:01,53
00:02:04,52
00:02:07,51
00:02:10,51
00:02:13,52
00:02:14,53
00:02:16,54
00:02:19,53
00:02:22,53
00:02:23,52
00:02:26,53
00:02:27,53
00:02:28,54
00:02:29,55
00:02:31,56
00:02:32,56
00:02:33,56
00:02:34,54
00:02:35,53
00:02:36,52
00:02:38,51
00:02:41,51
00:02:44,51
00:02:47,51
00:02:49,52
00:02:51,53
00:02:54,53
00:02:57,53
00:02:58,54
00:03:01,54
00:03:04,54
00:03:07,54
00:03:10,53
00:03:13,53
00:03:16,54
00:03:19,55
00:03:22,55
00:03:23,56
00:03:24,56
00:03:27,56
00:03:30,56
00:03:33,56
00:03:36,56
00:03:38,55
00:03:41,55
00:03:42,54
00:03:44,52
00:03:47,51
00:03:48,50
00:03:49,49
00:03:51,48
00:03:54,48
00:03:56,47
00:03:59,47
00:04:02,47
00:04:03,48
00:04:06,49
00:04:09,49
00:04:10,50
00:04:12,51
00:04:15,51
00:04:16,52
00:04:19,52
00:04:21,53
00:04:22,55
00:04:23,56
00:04:24,58
00:04:25,60
00:04:26,62
00:04:27,64
00:04:28,66
00:04:29,67
00:04:30,67
00:04:33,67
00:04:36,67
00:04:39,64
00:04:40,63
00:04:41,61
00:04:43,60
00:04:44,59
00:04:45,58
00:04:47,57
00:04:48,54
00:04:51,53
00:04:53,52
00:04:55,53
00:04:57,54
00:04:59,55
00:05:02,55
00:05:03,55
00:05:04,53
00:05:05,52
