Time,Heart Rate
00:00:01,48
00:00:16,48
00:00:31,48
00:00:41,47
00:00:46,48
00:00:56,48
00:01:01,47
00:01:06,47
00:01:21,47
00:01:26,49
00:01:31,49
00:01:36,50
00:01:41,49
00:01:46,48
00:01:51,47
00:01:56,48
00:02:11,48
00:02:26,48
00:02:36,47
00:02:42,47
00:02:47,48
00:02:57,49
00:03:02,48
00:03:07,47
00:03:12,48
00:03:22,47
00:03:37,47
00:03:42,48
00:03:47,47
00:04:02,47
00:04:17,48
00:04:22,49
00:04:27,48
00:04:37,50
00:04:42,50
00:04:47,49
00:05:02,49
00:05:07,49
00:05:12,48
00:05:27,48
00:05:32,49
00:05:47,49
00:06:02,50
00:06:03,50
00:06:08,48
00:06:13,47
00:06:23,49
00:06:28,50
00:06:33,50
00:06:38,49
00:06:53,49
00:06:58,48
00:07:08,49
00:07:13,50
00:07:18,51
00:07:23,50
00:07:38,50
00:07:43,48
00:07:48,47
00:07:58,48
00:08:13,49
00:08:18,48
00:08:33,48
00:08:38,49
00:08:53,50
00:09:03,49
00:09:08,50
00:09:13,49
00:09:18,48
00:09:23,47
00:09:28,48
00:09:38,49
00:09:48,48
00:09:53,49
00:10:08,49
00:10:18,48
00:10:23,47
00:10:28,45
00:10:33,46
00:10:38,47
00:10:43,48
00:10:48,49
00:10:53,48
00:11:03,48
00:11:13,47
00:11:23,48
00:11:28,49
00:11:38,48
00:11:53,48
00:12:03,49
00:12:08,50
00:12:13,50
00:12:18,49
00:12:23,50
00:12:28,49
00:12:33,48
00:12:38,47
00:12:43,47
00:12:48,49
00:13:03,48
00:13:18,48
00:13:28,49
00:13:33,48
00:13:38,47
00:13:48,48
00:13:58,49
00:14:03,48
00:14:08,49
00:14:13,48
00:14:18,47
00:14:28,48
00:14:38,50
00:14:53,48
00:15:08,48
00:15:13,49
00:15:18,48
00:15:28,50
00:15:43,51
00:15:48,50
00:15:58,49
00:16:03,48
00:16:08,47
00:16:18,48
00:16:33,49
00:16:38,49
00:16:48,49
00:16:53,51
00:16:58,50
00:17:03,49
00:17:08,48
00:17:18,47
00:17:33,48
00:17:48,48
00:17:53,49
00:18:08,49
00:18:23,49
00:18:38,49
00:18:43,50
00:18:48,52
00:18:53,49
00:19:03,50
00:19:08,51
00:19:13,49
00:19:18,48
00:19:28,49
00:19:38,48
00:19:48,49
00:19:53,50
00:19:58,49
00:20:08,48
00:20:13,47
00:20:19,47
00:20:24,48
00:20:29,49
00:20:34,50
00:20:39,49
00:20:49,50
00:20:54,49
00:20:59,50
00:21:14,49
00:21:29,50
00:21:39,49
00:21:44,48
00:21:49,49
00:22:04,50
00:22:19,50
00:22:34,50
00:22:39,50
00:22:44,49
00:22:49,48
00:22:54,47
00:23:04,48
00:23:09,50
00:23:14,50
00:23:19,49
00:23:24,48
00:23:29,48
00:23:34,47
00:23:39,47
00:23:49,48
00:23:54,49
00:23:59,50
00:24:04,51
00:24:09,50
00:24:14,49
00:24:29,49
00:24:34,50
00:24:44,50
00:24:49,50
00:24:54,49
00:24:59,48
00:25:04,48
00:25:14,48
00:25:24,50
00:25:29,52
00:25:39,51
00:25:44,49
00:25:49,48
00:25:59,50
00:26:04,51
00:26:19,50
00:26:24,49
00:26:34,50
00:26:39,49
00:26:54,50
00:26:59,49
00:27:09,50
00:27:14,49
00:27:19,48
00:27:24,49
00:27:29,51
00:27:39,49
00:27:54,49
00:28:04,51
00:28:14,52
00:28:19,51
00:28:24,50
00:28:29,49
00:28:34,50
00:28:39,49
00:28:49,51
00:28:54,50
00:29:04,51
00:29:09,52
00:29:14,51
00:29:19,49
00:29:24,48
00:29:29,49
00:29:39,51
00:29:44,52
00:29:49,50
00:29:54,51
00:29:59,50
00:30:04,48
00:30:14,50
00:30:19,51
